 
23601	478.9517	100	   
23701	481.5179	100	   
23801	484.1621	100	   
23901	486.8862	100	   
24001	489.6926	100	   
24101	492.5833	100	   
24201	495.5607	100	   
24301	498.6271	100	   
24401	501.7848	100	   
24501	505.0361	100	   
24601	508.3834	100	   
24701	511.8293	100	   
24801	515.3762	100	   
24901	519.0266	100	   
25001	522.783	100	   
25101	526.6481	100	   
25201	530.6245	100	   
25301	534.7149	100	   
25401	538.922	100	   
25501	543.2486	100	   
25601	547.6974	100	   
25701	552.2714	100	   
25801	556.9733	100	   
25901	561.8061	100	   
26001	566.7729	100	   
26101	571.8765	100	    
26201	577.1312	100		transition is at 26179 bar	   
26301	582.4412	100			   
26401	587.6847	100			   
26501	592.8626	100			   
26601	597.9756	100			   
26701	603.0244	100			   
26801	608.0096	100			   
26901	612.9321	100			   
27001	617.7926	100			   
27101	622.5916	100			   
27201	627.33	100			   
27301	632.0083	100			   
27401	636.6274	100			   
27501	641.1878	100			   
27601	645.6902	100			   
27701	650.1353	100			   
27801	654.5238	100			   
27901	658.8563	100			   
28001	663.1335	100			   
28101	667.3559	100			   
28201	671.5243	100			   
28301	675.6393	100			   
28401	679.7014	100			   
28501	683.7114	100			   
28601	687.6697	100			   
28701	691.5772	100			   
28801	695.4342	100			   
28901	699.2415	100			   
29001	702.9996	100			   
29101	706.7092	100			   
29201	710.3707	100			   
29301	713.9849	100			   
29401	717.5522	100			   
29501	721.0732	100			   
29601	724.5485	100			   
29701	727.9786	100			   
29801	731.3642	100			   
29901	734.7056	100			   
30001	738.0036	100			   
30101	741.2586	100			   
30201	744.4711	100			   
30301	747.6417	100			   
30401	750.771	100			   
30501	753.8593	100			   
30601	756.9073	100			   
30701	759.9154	100			   
30801	762.8842	100			   
30901	765.8141	100			   
31001	768.7057	100			   
31101	771.5594	100			   
31201	774.3757	100			   
31301	777.1551	100			   
31401	779.8981	100			   
31501	782.6052	100			   
31601	785.2767	100			   
31701	787.9132	100			   
31801	790.5151	100			   
31901	793.083	100			   
32001	795.6171	100			   
32101	798.118	100			   
32201	800.5862	100			   
32301	803.022	100			   
32401	805.4259	100			   
32501	807.7983	100			   
32601	810.1396	100			   
32701	812.4502	100			   
32801	814.7307	100			   
32901	816.9813	100			   
33001	819.2025	100			   
33101	821.3947	100			   
33201	823.5582	100			   
33301	825.6936	100			   
33401	827.8011	100			   
33501	829.8811	100			   
33601	831.9341	100			   
33701	833.9604	100			   
33801	835.9604	100			   
33901	837.9345	100			   
34001	839.8829	100			   
34101	841.8062	100			   
34201	843.7046	100			   
34301	845.5784	100			   
34401	847.4282	100			   
34501	849.2541	100			   
34601	851.0566	100			   
34701	852.8359	100			   
34801	854.5925	100			   
34901	856.3265	100			   
35001	858.0385	100			   
35101	859.7287	100			   
35201	861.3974	100			   
35301	863.0449	100			   
35401	864.6716	100			   
35501	866.2777	100			   
35601	867.8636	100			   
35701	869.4296	100			   
35801	870.976	100			   
35901	872.503	100			   
36001	874.011	100			   
36101	875.5003	100			   
36201	876.9711	100			   
36301	878.4237	100			   
36401	879.8585	100			   
36501	881.2756	100			   
36601	882.6754	100			   
36701	884.0581	100			   
36801	885.424	100			   
36901	886.7733	100			   
37001	888.1064	100			   
37101	889.4235	100			   
37201	890.7248	100			   
37301	892.0106	100			   
37401	893.2811	100			   
37501	894.5366	100			   
37601	895.7773	100			   
37701	897.0035	100			   
37801	898.2154	100			   
37901	899.4132	100			   
38001	900.5972	100			   
38101	901.7676	100			   
38201	902.9246	100			   
38301	904.0685	100			   
38401	905.1994	100			   
38501	906.3176	100			   
38601	907.4232	100			   
38701	908.5166	100			   
38801	909.5979	100			   
38901	910.6673	100			   
39001	911.725	100			   
39101	912.7713	100			   
39201	913.8062	100			   
39301	914.8301	100			   
39401	915.8431	100			   
39501	916.8453	100			   
39601	917.8371	100			   
39701	918.8185	100			   
39801	919.7898	100			   
39901	920.7511	100			   
40001	921.7026	100			   
40101	922.6444	100			   
40201	923.5769	100			   
40301	924.5	100			   
40401	925.4141	100			   
40501	926.3192	100			   
40601	927.2155	100			   
40701	928.1032	100			   
40801	928.9825	100			   
40901	929.8534	100			   
41001	930.7162	100			   
41101	931.5709	100			   
41201	932.4179	100			   
41301	933.2571	100			   
41401	934.0887	100			   
41501	934.913	100			   
41601	935.7299	100			   
41701	936.5397	100			   
41801	937.3425	100			   
41901	938.1385	100			   
42001	938.9277	100			   
42101	939.7103	100			   
42201	940.4864	100			   
42301	941.2561	100			   
42401	942.0197	100			   
42501	942.7771	100			   
42601	943.5285	100			   
42701	944.274	100			   
42801	945.0138	100			   
42901	945.748	100			   
43001	946.4766	100			   
43101	947.1998	100			   
43201	947.9177	100			   
43301	948.6304	100			   
43401	949.338	100			   
43501	950.0405	100			   
43601	950.7382	100			   
43701	951.4311	100			   
43801	952.1193	100			   
43901	952.8029	100			   
44001	953.482	100			   
44101	954.1567	100			   
44201	954.827	100			   
44301	955.4931	100			   
44401	956.1551	100			   
44501	956.813	100			   
44601	957.4669	100			   
44701	958.1169	100			   
44801	958.7631	100			   
44901	959.4056	100			   
45001	960.0444	100			   
45101	960.6797	100			   
45201	961.3114	100			   
45301	961.9397	100			   
45401	962.5647	100			   
45501	963.1863	100			   
45601	963.8048	100			   
45701	964.4201	100			   
45801	965.0323	100			   
45901	965.6415	100			   
46001	966.2477	100			   
46101	966.8511	100			   
46201	967.4516	100			   
46301	968.0493	100			   
46401	968.6443	100			   
46501	969.2367	100			   
46601	969.8265	100			   
46701	970.4137	100			   
46801	970.9984	100			   
46901	971.5807	100			   
47001	972.1606	100			   
47101	972.7382	100			   
47201	973.3135	100			   
47301	973.8865	100			   
47401	974.4573	100			   
47501	975.026	100			   
47601	975.5926	100			   
47701	976.1571	100			   
47801	976.7196	100			   
47901	977.28	100			   
48001	977.8386	100			   
48101	978.3953	100			   
48201	978.95	100			   
48301	979.503	100			   
48401	980.0541	100			   
48501	980.6035	100			   
48601	981.1512	100			   
48701	981.6972	100			   
48801	982.2415	100			   
48901	982.7842	100			   
49001	983.3252	100			   
49101	983.8647	100			   
49201	984.4027	100			   
49301	984.9391	100			   
49401	985.4741	100			   
49501	986.0076	100			   
49601	986.5396	100			   
49701	987.0702	100			   
49801	987.5994	100			   
49901	988.1273	100			   
50001	988.6538	100			   
50101	989.1789	100			   
50201	989.7028	100			   
50301	990.2254	100			   
50401	990.7466	100			   
50501	991.2667	100			   
50601	991.7855	100			   
50701	992.303	100			   
50801	992.8194	100			   
50901	993.3345	100			   
51001	993.8485	100			   
51101	994.3613	100			   
51201	994.873	100			   
51301	995.3835	100			   
51401	995.8929	100			   
51501	996.4012	100			   
51601	996.9084	100			   
51701	997.4144	100			   
51801	997.9194	100			   
51901	998.4233	100			   
52001	998.9261	100			   
52101	999.4279	100			   
52201	999.9286	100			   
52301	1000.428	100			   
52401	1000.927	100			   
52501	1001.424	100			   
52601	1001.921	100			   
52701	1002.416	100			   
52801	1002.911	100			   
52901	1003.404	100			   
53001	1003.897	100			   
53101	1004.388	100			   
53201	1004.879	100			   
53301	1005.368	100			   
53401	1005.857	100			   
53501	1006.344	100			   
53601	1006.83	100			   
53701	1007.316	100			   
53801	1007.8	100			   
53901	1008.283	100			   
54001	1008.766	100			   
54101	1009.247	100			   
54201	1009.727	100			   
54301	1010.207	100			   
54401	1010.685	100			   
54501	1011.162	100			   
54601	1011.639	100			   
54701	1012.114	100			   
54801	1012.588	100			   
54901	1013.061	100			   
55001	1013.534	100			   
55101	1014.005	100			   
55201	1014.475	100			   
55301	1014.944	100			   
55401	1015.412	100			   
55501	1015.879	100			   
55601	1016.345	100			   
55701	1016.81	100			   
55801	1017.274	100			   
55901	1017.736	100			   
56001	1018.198	100			   
56101	1018.659	100			   
56201	1019.118	100			   
56301	1019.577	100			   
56401	1020.034	100			   
56501	1020.49	100			   
56601	1020.945	100			   
56701	1021.399	100			   
56801	1021.852	100			   
56901	1022.304	100			   
57001	1022.754	100			   
57101	1023.204	100			   
57201	1023.652	100			   
57301	1024.099	100			   
57401	1024.545	100			   
57501	1024.99	100			   
57601	1025.434	100			   
57701	1025.876	100			   
57801	1026.318	100			   
57901	1026.758	100			   
58001	1027.197	100			   
58101	1027.634	100			   
58201	1028.071	100			   
