|6.6.6
gloss1di_3.tab                                                                                      
           1
n(H2O)  
  0.000000000000000E+000
  0.000000000000000E+000
           0
          56
n(H2O)         node#          V,J/bar/mol    H,J/mol        Gruneisen_T    Ks,bar         Gs,bar         v0,km/s        vp,km/s        vs,km/s        vp/vs          rho,kg/m3      G,J/mol        cp,J/K/mol     alpha,1/K      beta,1/bar     S,J/K/mol      n,mol          N,g            Ks_{T},bar/K   Gs_{T},bar/K   Ks_{P}         Gs_P           v0_{T}         vp_{T}         vs_{T}         v0_{P}         vp_P           vs_{P}         cp/cv          vol,%          wt,%           mol,%          H2,mol_abs     C,mol_abs      Si,mol_abs     Al,mol_abs     Fe,mol_abs     Mg,mol_abs     Ca,mol_abs     Na,mol_abs     K,mol_abs      O2,mol_abs     S2,mol_abs     mu[H2],J/mol   mu[C],J/mol    mu[Si],J/mol   mu[Al],J/mol   mu[Fe],J/mol   mu[Mg],J/mol   mu[Ca],J/mol   mu[Na],J/mol   mu[K],J/mol    mu[O2],J/mol   mu[S2],J/mol   nom_ox        
  1.00000        11.0000        1.35145       -183728.       0.153670        197328.        0.00000        3.31137        3.31137        0.00000                 NaN   1799.59       -312938.        61.5466       0.354651E-004  0.509384E-005   136.513       0.109585        24.3206       -113.698        0.00000        4.78925        0.00000      -0.895269E-003 -0.895269E-003   0.00000       0.317505E-004  0.317505E-004   0.00000        1.00516        0.00000        0.00000        0.00000        1.01567       0.515658E-001  0.685574E-001  0.526330E-004  0.266349E-007  0.551295E-004  0.243746E-001  0.124801E-001  0.200619E-001  0.648742       0.289962E-003  -52536.5       -1229.68       -430848.       -493451.       -93786.8       -416313.       -505886.       -258000.       -249921.       -383978.       -28313.9      -0.186283E-002
  1.10000        12.0000        1.35143       -183728.       0.153673        197324.        0.00000        3.31133        3.31133        0.00000                 NaN   1799.60       -312935.        61.5448       0.354660E-004  0.509394E-005   136.511       0.108376        24.3204       -113.702        0.00000        4.78910        0.00000      -0.895307E-003 -0.895307E-003   0.00000       0.317494E-004  0.317494E-004   0.00000        1.00516        0.00000        0.00000        0.00000        1.11339       0.565282E-001  0.751382E-001  0.577035E-004  0.292340E-007  0.605702E-004  0.267139E-001  0.136831E-001  0.219804E-001  0.711143       0.318585E-003  -52542.7       -1248.21       -430861.       -493463.       -93796.1       -416309.       -505887.       -258004.       -249922.       -383965.       -28304.5      -0.205056E-002
  1.20000        13.0000        1.35143       -183729.       0.153673        197324.        0.00000        3.31132        3.31132        0.00000                 NaN   1799.61       -312936.        61.5444       0.354662E-004  0.509395E-005   136.510       0.109311        24.3205       -113.700        0.00000        4.78906        0.00000      -0.895286E-003 -0.895286E-003   0.00000       0.317490E-004  0.317490E-004   0.00000        1.00516        0.00000        0.00000        0.00000        1.21196       0.615332E-001  0.817759E-001  0.628169E-004  0.318549E-007  0.660610E-004  0.290734E-001  0.148962E-001  0.239157E-001  0.774081       0.347542E-003  -52543.1       -1256.95       -430862.       -493468.       -93800.5       -416297.       -505881.       -258006.       -249921.       -383964.       -28300.2      -0.224118E-002
  1.30000        14.0000        1.35141       -183699.       0.153666        197319.        0.00000        3.31144        3.31144        0.00000                 NaN   1799.43       -312908.        61.5460       0.354666E-004  0.509407E-005   136.512       0.107221        24.3177       -113.694        0.00000        4.78894        0.00000      -0.895287E-003 -0.895287E-003   0.00000       0.317500E-004  0.317500E-004   0.00000        1.00516        0.00000        0.00000        0.00000        1.30864       0.664433E-001  0.882872E-001  0.678312E-004  0.344266E-007  0.714503E-004  0.313846E-001  0.160874E-001  0.258139E-001  0.835812       0.374188E-003  -52548.9       -1269.62       -430874.       -493477.       -93806.8       -416301.       -505886.       -258009.       -249923.       -383952.       -28293.8      -0.240279E-002
  1.40000        15.0000        1.35114       -183673.       0.153491        197323.        0.00000        3.31164        3.31164        0.00000                 NaN   1799.25       -312865.        61.5547       0.354376E-004  0.509392E-005   136.494       0.109367        24.3104       -113.736        0.00000        4.78938        0.00000      -0.895728E-003 -0.895728E-003   0.00000       0.317551E-004  0.317551E-004   0.00000        1.00515        0.00000        0.00000        0.00000        1.40728       0.714278E-001  0.949299E-001  0.729476E-004  0.370484E-007  0.769534E-004  0.337408E-001  0.173034E-001  0.277494E-001  0.898762       0.399809E-003  -52392.6       -973.426       -430562.       -493251.       -93657.3       -416119.       -505717.       -257924.       -249842.       -384264.       -28443.3      -0.254491E-002
  1.50000        16.0000        1.35113       -183676.       0.153494        197321.        0.00000        3.31160        3.31160        0.00000                 NaN   1799.27       -312866.        61.5533       0.354382E-004  0.509398E-005   136.493       0.108540        24.3105       -113.736        0.00000        4.78928        0.00000      -0.895724E-003 -0.895724E-003   0.00000       0.317542E-004  0.317542E-004   0.00000        1.00515        0.00000        0.00000        0.00000        1.50518       0.763738E-001  0.101523       0.780224E-004  0.396483E-007  0.824254E-004  0.360792E-001  0.185098E-001  0.296708E-001  0.961237       0.425436E-003  -52392.9       -976.309       -430563.       -493252.       -93658.7       -416115.       -505715.       -257925.       -249841.       -384263.       -28441.9      -0.268902E-002
  1.60000        17.0000        1.35111       -183677.       0.153497        197317.        0.00000        3.31155        3.31155        0.00000                 NaN   1799.29       -312864.        61.5515       0.354392E-004  0.509408E-005   136.490       0.108808        24.3104       -113.732        0.00000        4.78917        0.00000      -0.895697E-003 -0.895697E-003   0.00000       0.317534E-004  0.317534E-004   0.00000        1.00515        0.00000        0.00000        0.00000        1.60332       0.813304E-001  0.108132       0.831051E-004  0.422515E-007  0.879276E-004  0.384228E-001  0.197187E-001  0.315979E-001   1.02387       0.451232E-003  -52399.6       -1001.05       -430577.       -493267.       -93671.2       -416104.       -505713.       -257930.       -249842.       -384249.       -28429.4      -0.283522E-002
  1.70000        18.0000        1.35111       -183679.       0.153498        197317.        0.00000        3.31154        3.31154        0.00000                 NaN   1799.31       -312866.        61.5511       0.354392E-004  0.509408E-005   136.489       0.107409        24.3105       -113.730        0.00000        4.78917        0.00000      -0.895677E-003 -0.895677E-003   0.00000       0.317533E-004  0.317533E-004   0.00000        1.00515        0.00000        0.00000        0.00000        1.70020       0.862231E-001  0.114657       0.881220E-004  0.448208E-007  0.933609E-004  0.407364E-001  0.209118E-001  0.335003E-001   1.08569       0.476823E-003  -52399.7       -1002.09       -430577.       -493268.       -93671.7       -416102.       -505712.       -257930.       -249842.       -384249.       -28428.9      -0.298141E-002
  1.80000        19.0000        1.35110       -183678.       0.153498        197316.        0.00000        3.31153        3.31153        0.00000                 NaN   1799.31       -312865.        61.5508       0.354394E-004  0.509410E-005   136.489       0.109690        24.3105       -113.735        0.00000        4.78914        0.00000      -0.895719E-003 -0.895719E-003   0.00000       0.317531E-004  0.317531E-004   0.00000        1.00515        0.00000        0.00000        0.00000        1.79913       0.912195E-001  0.121320       0.932446E-004  0.474441E-007  0.989124E-004  0.430990E-001  0.221302E-001  0.354434E-001   1.14882       0.502969E-003  -52400.4       -1015.54       -430579.       -493275.       -93678.5       -416083.       -505703.       -257933.       -249840.       -384247.       -28422.1      -0.313092E-002
  1.90000        20.0000        1.35110       -183677.       0.153500        197315.        0.00000        3.31152        3.31152        0.00000                 NaN   1799.30       -312864.        61.5507       0.354401E-004  0.509414E-005   136.489       0.108373        24.3104       -113.731        0.00000        4.78915        0.00000      -0.895687E-003 -0.895687E-003   0.00000       0.317534E-004  0.317534E-004   0.00000        1.00515        0.00000        0.00000        0.00000        1.89688       0.961558E-001  0.127903       0.983060E-004  0.500357E-007  0.104398E-003  0.454333E-001  0.233339E-001  0.373629E-001   1.21120       0.528847E-003  -52407.0       -1034.90       -430593.       -493288.       -93688.3       -416080.       -505705.       -257937.       -249842.       -384234.       -28412.3      -0.327931E-002
  2.00000        21.0000        1.35108       -183677.       0.153503        197311.        0.00000        3.31148        3.31148        0.00000                 NaN   1799.31       -312862.        61.5491       0.354409E-004  0.509423E-005   136.487       0.107698        24.3102       -113.730        0.00000        4.78899        0.00000      -0.895690E-003 -0.895690E-003   0.00000       0.317521E-004  0.317521E-004   0.00000        1.00515        0.00000        0.00000        0.00000        1.99401       0.101060       0.134446       0.103332E-003  0.526084E-007  0.109865E-003  0.477526E-001  0.245296E-001  0.392714E-001   1.27319       0.554621E-003  -52407.5       -1043.31       -430594.       -493292.       -93692.6       -416069.       -505699.       -257939.       -249840.       -384232.       -28408.0      -0.342778E-002
  2.10000        22.0000        1.35107       -183678.       0.153502        197311.        0.00000        3.31147        3.31147        0.00000                 NaN   1799.33       -312862.        61.5485       0.354406E-004  0.509423E-005   136.486       0.108598        24.3102       -113.730        0.00000        4.78899        0.00000      -0.895685E-003 -0.895685E-003   0.00000       0.317521E-004  0.317521E-004   0.00000        1.00515        0.00000        0.00000        0.00000        2.09196       0.106005       0.141043       0.108397E-003  0.552017E-007  0.115382E-003  0.500911E-001  0.257352E-001  0.411962E-001   1.33570       0.580585E-003  -52413.8       -1058.92       -430607.       -493303.       -93700.5       -416070.       -505703.       -257943.       -249843.       -384220.       -28400.1      -0.357717E-002
  2.20000        23.0000        1.35107       -183680.       0.153503        197311.        0.00000        3.31146        3.31146        0.00000                 NaN   1799.34       -312864.        61.5482       0.354407E-004  0.509424E-005   136.485       0.109002        24.3104       -113.725        0.00000        4.78898        0.00000      -0.895640E-003 -0.895640E-003   0.00000       0.317519E-004  0.317519E-004   0.00000        1.00515        0.00000        0.00000        0.00000        2.19028       0.110968       0.147666       0.113481E-003  0.578042E-007  0.120922E-003  0.524383E-001  0.269452E-001  0.431284E-001   1.39844       0.606779E-003  -52414.4       -1070.57       -430609.       -493309.       -93706.4       -416054.       -505696.       -257945.       -249841.       -384218.       -28394.2      -0.372909E-002
  2.30000        24.0000        1.35106       -183680.       0.153505        197309.        0.00000        3.31143        3.31143        0.00000                 NaN   1799.35       -312862.        61.5471       0.354412E-004  0.509430E-005   136.484       0.109133        24.3102       -113.727        0.00000        4.78889        0.00000      -0.895656E-003 -0.895656E-003   0.00000       0.317512E-004  0.317512E-004   0.00000        1.00515        0.00000        0.00000        0.00000        2.28871       0.115936       0.154296       0.118569E-003  0.604079E-007  0.126479E-003  0.547881E-001  0.281563E-001  0.450634E-001   1.46125       0.633041E-003  -52256.5       -758.027       -430293.       -493073.       -93548.8       -415891.       -505535.       -257857.       -249761.       -384533.       -28551.8      -0.388185E-002
  2.40000        25.0000        1.35105       -183680.       0.153505        197308.        0.00000        3.31142        3.31142        0.00000                 NaN   1799.35       -312862.        61.5466       0.354414E-004  0.509432E-005   136.483       0.107547        24.3102       -113.729        0.00000        4.78889        0.00000      -0.895673E-003 -0.895673E-003   0.00000       0.317513E-004  0.317513E-004   0.00000        1.00515        0.00000        0.00000        0.00000        2.38571       0.120832       0.160830       0.123581E-003  0.629730E-007  0.131960E-003  0.571036E-001  0.293497E-001  0.469706E-001   1.52315       0.658937E-003  -52263.7       -785.656       -430308.       -493090.       -93562.8       -415877.       -505531.       -257863.       -249762.       -384518.       -28537.9      -0.403264E-002
  2.50000        26.0000        1.35104       -183680.       0.153507        197306.        0.00000        3.31139        3.31139        0.00000                 NaN   1799.36       -312860.        61.5456       0.354420E-004  0.509438E-005   136.482       0.108808        24.3101       -113.730        0.00000        4.78885        0.00000      -0.895687E-003 -0.895687E-003   0.00000       0.317510E-004  0.317510E-004   0.00000        1.00515        0.00000        0.00000        0.00000        2.48385       0.125784       0.167441       0.128649E-003  0.655665E-007  0.137514E-003  0.594460E-001  0.305568E-001  0.489006E-001   1.58578       0.685172E-003  -52264.0       -789.726       -430309.       -493093.       -93564.8       -415872.       -505529.       -257864.       -249761.       -384518.       -28535.8      -0.418583E-002
